"Subject" "Activity" "TimeBodyAccelerationMeanX" "TimeBodyAccelerationMeanY" "TimeBodyAccelerationMeanZ" "TimeBodyAccelerationStdX" "TimeBodyAccelerationStdY" "TimeBodyAccelerationStdZ" "TimeGravityAccelerationMeanX" "TimeGravityAccelerationMeanY" "TimeGravityAccelerationMeanZ" "TimeGravityAccelerationStdX" "TimeGravityAccelerationStdY" "TimeGravityAccelerationStdZ" "TimeBodyAccelerationJerkMeanX" "TimeBodyAccelerationJerkMeanY" "TimeBodyAccelerationJerkMeanZ" "TimeBodyAccelerationJerkStdX" "TimeBodyAccelerationJerkStdY" "TimeBodyAccelerationJerkStdZ" "TimeBodyGyroMeanX" "TimeBodyGyroMeanY" "TimeBodyGyroMeanZ" "TimeBodyGyroStdX" "TimeBodyGyroStdY" "TimeBodyGyroStdZ" "TimeBodyGyroJerkMeanX" "TimeBodyGyroJerkMeanY" "TimeBodyGyroJerkMeanZ" "TimeBodyGyroJerkStdX" "TimeBodyGyroJerkStdY" "TimeBodyGyroJerkStdZ" "TimeBodyAccelerationMagMean" "TimeBodyAccelerationMagStd" "TimeGravityAccelerationMagMean" "TimeGravityAccelerationMagStd" "TimeBodyAccelerationJerkMagMean" "TimeBodyAccelerationJerkMagStd" "TimeBodyGyroMagMean" "TimeBodyGyroMagStd" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStd" "FrequencyBodyAccelerationMeanX" "FrequencyBodyAccelerationMeanY" "FrequencyBodyAccelerationMeanZ" "FrequencyBodyAccelerationStdX" "FrequencyBodyAccelerationStdY" "FrequencyBodyAccelerationStdZ" "FrequencyBodyAccelerationJerkMeanX" "FrequencyBodyAccelerationJerkMeanY" "FrequencyBodyAccelerationJerkMeanZ" "FrequencyBodyAccelerationJerkStdX" "FrequencyBodyAccelerationJerkStdY" "FrequencyBodyAccelerationJerkStdZ" "FrequencyBodyGyroMeanX" "FrequencyBodyGyroMeanY" "FrequencyBodyGyroMeanZ" "FrequencyBodyGyroStdX" "FrequencyBodyGyroStdY" "FrequencyBodyGyroStdZ" "FrequencyBodyAccelerationMagMean" "FrequencyBodyAccelerationMagStd" "FrequencyBodyAccelerationJerkMagMean" "FrequencyBodyAccelerationJerkMagStd" "FrequencyBodyGyroMagMean" "FrequencyBodyGyroMagStd" "FrequencyBodyGyroJerkMagMean" "FrequencyBodyGyroJerkMagStd"
15 "STANDING" 0.26072044952381 -0.0151160981566667 -0.108288922904762 -0.395428835190476 -0.18891776427 -0.489168882857143 0.72487020047619 -0.0454582138095238 0.01172124 -0.973588747619048 -0.960202445238095 -0.95099652 0.13634433352381 0.0574128686619048 0.0288110697614286 -0.473931011238095 -0.339969891523333 -0.735194881904762 0.0455670945952381 -0.131752283134286 0.0952515163428571 -0.498331462380952 -0.534296496714286 -0.549761986666667 -0.111574081019048 -0.0473368689804762 -0.0372313373809524 -0.508587352857143 -0.80429331047619 -0.682337556666667 -0.30638817 -0.438728597559048 -0.30638817 -0.438728597559048 -0.469163487142857 -0.478153044285714 -0.383380597571429 -0.511535270628571 -0.684045111904762 -0.754788597619048 -0.400276364380952 -0.21623986913381 -0.581327065714286 -0.39375291347619 -0.226426622080952 -0.482939439095238 -0.497880898809524 -0.361136750714286 -0.705407140952381 -0.496054531640476 -0.363248511857143 -0.763901678095238 -0.449928725238095 -0.639271561428571 -0.543790869047619 -0.517086222380952 -0.485183915280952 -0.593277234285714 -0.423906959714286 -0.535446919047619 -0.460467638857143 -0.505932764285714 -0.599064123809524 -0.539459742809524 -0.756039434285714 -0.77168734952381
15 "WALKING" 0.260409748333333 -0.0290082889583333 -0.0970579210833333 -0.338036900416667 -0.385499972475 -0.6266821675 0.94997874 -0.167778445 0.0855914334308333 -0.967582445833333 -0.945945453333333 -0.959314563333333 0.0604901576916667 0.077104855335 -0.00824054801666667 -0.453053217166667 -0.480982518666667 -0.706533841666667 0.0934695298333333 -0.1609690535 0.111927856583333 -0.645735022666667 -0.625105655666667 -0.685036881666667 -0.0583937045833333 -0.11087544285 -0.0698469988333333 -0.716322525 -0.784940736666667 -0.7342652825 -0.354059429166667 -0.369747193 -0.354059429166667 -0.369747193 -0.510596534666667 -0.46432687 -0.539882021666667 -0.615397243333333 -0.753469515833333 -0.792707119166667 -0.417503501416667 -0.3809848355 -0.640508929166667 -0.309898439833333 -0.427626888383333 -0.654256800833333 -0.47702905125 -0.492956379833333 -0.680317949166667 -0.476649996583333 -0.50438781 -0.731773945 -0.597486778333333 -0.679273833333333 -0.6533155525 -0.6627159175 -0.598906201691667 -0.725165961666667 -0.376976911583333 -0.4634559475 -0.452415668333333 -0.483981406666667 -0.673011980833333 -0.6447288775 -0.7887624775 -0.812910623333333
15 "WALKING_DOWNSTAIRS" 0.28664076 -0.021149637 -0.119865905714286 -0.980345131428571 -0.973271015714286 -0.958422791428571 -0.166605065714286 0.893193231428571 -0.354234187142857 -0.956478894285714 -0.976739344285714 -0.963999561428571 0.0772912482857143 0.00910939322857143 -0.0105729511857143 -0.992303287142857 -0.987381198571429 -0.984376124285714 0.000894073857142858 0.000524056714285715 0.148052543142857 -0.969148458571429 -0.975747234285714 -0.97300502 -0.120131904857143 -0.0496386264285714 -0.0692204135714286 -0.987587252857143 -0.993741735714286 -0.992367262857143 -0.969198427142857 -0.974502742857143 -0.969198427142857 -0.974502742857143 -0.98908325 -0.987382678571429 -0.934752618571429 -0.942069252857143 -0.993965487142857 -0.990601442857143 -0.984929722857143 -0.97782633 -0.971079162857143 -0.978717242857143 -0.97199865 -0.95485664 -0.992253247142857 -0.986953188571429 -0.981700531428571 -0.99306167 -0.988912912857143 -0.98569101 -0.963751264285714 -0.979036514285714 -0.974855137142857 -0.971126255714286 -0.974253331428571 -0.974834041428571 -0.977197271428571 -0.976411171428571 -0.986851574285714 -0.986749117142857 -0.958171157142857 -0.942492695714286 -0.990764831428571 -0.990707118571429
15 "WALKING_UPSTAIRS" 0.27767645819403 -0.0122034545074627 -0.109740846574627 -0.620766038955224 -0.565862831902985 -0.75927581738806 0.756794860477612 0.112314519850746 0.0522969705108955 -0.970440722014925 -0.950379244402985 -0.948300737164179 0.0737796642201493 -0.00906891006897761 -0.00408720011186567 -0.680878621134328 -0.654014619222388 -0.830249385574627 -0.0530509254205224 -0.0638832923052239 0.0898310258915672 -0.752334048410448 -0.774044628432836 -0.762691881343284 -0.0869085689402985 -0.0426006483775373 -0.0518174936567164 -0.784642182014925 -0.864269180671642 -0.815313444402985 -0.601538095149254 -0.599000312462687 -0.601538095149254 -0.599000312462687 -0.707850942504478 -0.664464742979851 -0.689976350081343 -0.742465684604478 -0.833243397089552 -0.850035166044776 -0.651886387940299 -0.584756846276119 -0.767272365977612 -0.610150605373134 -0.583965874505597 -0.775480789477612 -0.697213725877612 -0.668667083558955 -0.810078597261194 -0.692592948589552 -0.661744285927612 -0.849362212313433 -0.724299212320896 -0.796283807835821 -0.745161180037313 -0.762997035537313 -0.763678752380597 -0.791078981343284 -0.608525179686567 -0.656947442529851 -0.661621133651493 -0.670209596050746 -0.77891003141791 -0.763469903380597 -0.852790959477612 -0.857027060746269
16 "LAYING" 0.282445911869159 -0.0137758368893458 -0.0995390971588785 -0.879055450841121 -0.800810832224299 -0.775374226054206 0.923556152616822 -0.0337103476635514 -0.154542994325234 -0.978896922990654 -0.965987663084112 -0.940597887009346 0.0773348754224299 0.0156331306319533 -0.000258450401962617 -0.906839944672897 -0.873670874672897 -0.903061686074766 -0.0241754613271028 -0.0635712612747664 0.0771551638803738 -0.884926899252336 -0.881430381775701 -0.846145052953271 -0.108122761850467 -0.0353960507971963 -0.0521555225336449 -0.932362204485981 -0.946185153831776 -0.934383486074766 -0.821785933457944 -0.825384732149533 -0.821785933457944 -0.825384732149533 -0.891966442803738 -0.889670330186916 -0.831622105981308 -0.865952561401869 -0.941067385420561 -0.947717384859813 -0.89420485317757 -0.828819152850467 -0.833148151775701 -0.873856867943925 -0.799717672934579 -0.764333351685981 -0.910155083457944 -0.881104889158879 -0.894657147196262 -0.911794338037383 -0.874255102897196 -0.91016134953271 -0.887237996448598 -0.900770317850467 -0.873231672336449 -0.88616579682243 -0.872070245700935 -0.852550551691589 -0.849806839439252 -0.840885139719626 -0.886877751682243 -0.893111927102804 -0.898027886168224 -0.869482236074766 -0.947028218317757 -0.952179350093458
16 "SITTING" 0.284359189565217 -0.0211093479436957 -0.109226471652174 -0.285900689963043 -0.281674288152174 -0.125818740456522 0.923537940217391 -0.0934014418043478 -0.222547441956522 -0.976125342391304 -0.97397947173913 -0.944739109347826 0.0815597260217391 0.0121077917152174 -0.0127407524152174 -0.351915551304348 -0.404265979347826 -0.407829462241304 -0.0509294267456522 -0.052751074776087 0.105439284280435 -0.60912512826087 -0.605199502608696 -0.402527038043478 -0.091943526385 -0.0492170173304348 -0.0354477650108696 -0.683369225217391 -0.695211947391304 -0.57566779673913 -0.176498101356304 -0.342413801173913 -0.176498101356304 -0.342413801173913 -0.33863209826087 -0.330673893802174 -0.450711987608696 -0.600709204782609 -0.668824091086957 -0.703604020869565 -0.297346904406522 -0.28804542773913 -0.196999002086957 -0.282454876812609 -0.323750203173913 -0.156833106115217 -0.392118991521739 -0.434699055 -0.380411445869565 -0.367711403695652 -0.411560502608696 -0.433867023608696 -0.573773670652174 -0.601735552826087 -0.430203712826087 -0.62335277 -0.611371877173913 -0.450330186956522 -0.297734347847826 -0.4729666065 -0.308413508565217 -0.365212969565217 -0.633143580217391 -0.649550165173913 -0.699595112608696 -0.730285504347826
16 "STANDING" 0.263194658703125 -0.0164563351109375 -0.1228525924375 -0.22596580046875 -0.286973297371875 -0.203220704265625 0.7828584440625 -0.01591734125 -0.19143861171875 -0.94561153015625 -0.94427311078125 -0.91215704453125 0.0801036620234375 0.0025523966203125 0.0073120302884375 -0.40773629440625 -0.44739065834375 -0.56667122703125 0.07660953621875 -0.075126479640625 0.0145413321859375 -0.5568626209375 -0.64102020859375 -0.5070692195 -0.125301775399219 -0.0428652076279687 -0.049917394246875 -0.7146360703125 -0.7401489059375 -0.70678430890625 -0.16382992890625 -0.2418776646875 -0.16382992890625 -0.2418776646875 -0.430695595671875 -0.414732147615625 -0.408297043125 -0.54867725734375 -0.72184085203125 -0.7623551709375 -0.350092089921875 -0.3318429232525 -0.338985880362813 -0.183299718125 -0.31209852921875 -0.197755516073437 -0.44664557409375 -0.47657408153125 -0.531247663921875 -0.420619675068438 -0.453310679790625 -0.60085941484375 -0.554619240865625 -0.6466066490625 -0.54435605078125 -0.56413791703125 -0.642995836875 -0.543544516 -0.262348094426562 -0.348995513220313 -0.40366755773125 -0.434690140135937 -0.626209689375 -0.57874336875 -0.7506959559375 -0.7960974740625
16 "WALKING" 0.27946555969697 -0.0155837823945455 -0.103896750333333 -0.674526212863636 -0.667376431727273 -0.627765638787879 0.504681746212121 -0.0500877157424242 0.219405054393939 -0.970373713787879 -0.967799090454545 -0.95086353169697 0.0776170925757576 -0.00357676574969697 0.00393617697371212 -0.722045125590909 -0.739190025757576 -0.749338111969697 -0.01733843859 -0.0926676238272727 0.0750785749242424 -0.823282721818182 -0.817577301515152 -0.740576986818182 -0.107947113606061 -0.0417762783060606 -0.0574128801227273 -0.85457920530303 -0.856500302575758 -0.812236631363636 -0.629825975893939 -0.68771020130303 -0.629825975893939 -0.68771020130303 -0.716810112984848 -0.714956273893939 -0.748729995909091 -0.817685206363636 -0.849920400909091 -0.856275592121212 -0.691439525430303 -0.679306693772727 -0.659788588659091 -0.668595083 -0.682678447507576 -0.639685674075758 -0.740090018939394 -0.749862952727273 -0.734899961060606 -0.728167908030303 -0.745467243787879 -0.762324186212121 -0.798991697878788 -0.810528781363636 -0.747197385757576 -0.83218238530303 -0.82450048469697 -0.763073043636364 -0.67722157819697 -0.74311372519697 -0.709530401090909 -0.723779759848485 -0.829064808484848 -0.842163548636364 -0.859479601818182 -0.862058157121212
16 "WALKING_DOWNSTAIRS" 0.277754241176471 -0.0147984099470588 -0.105068702568627 -0.991625553921569 -0.958610907647059 -0.970462006862745 0.703724891862745 0.039670486627451 0.306506006058824 -0.990732803921569 -0.976429487843137 -0.974379028431373 0.0752379684705882 0.0116340540490196 -0.00268628201941177 -0.991701629019608 -0.984327443921569 -0.987451304117647 -0.0459801677254902 -0.0558526565882353 0.0855068528627451 -0.980840214117647 -0.97568598 -0.973585347843137 -0.0947880471176471 -0.0445602090392157 -0.0661774619607843 -0.989836568823529 -0.993104120196078 -0.992888645490196 -0.977476650392157 -0.97018594745098 -0.977476650392157 -0.97018594745098 -0.989479520196078 -0.988078609607843 -0.955295430980392 -0.956615794313725 -0.993869662745098 -0.991786656666667 -0.991621926470588 -0.968369207058824 -0.977327894705882 -0.991702914901961 -0.956632325098039 -0.968431462156863 -0.991873330392157 -0.984381921960784 -0.985319635294118 -0.992251999607843 -0.985436127058824 -0.988194609019608 -0.980353090196078 -0.980297410196078 -0.973731991568627 -0.98126818254902 -0.973446114705882 -0.97608531 -0.976055851176471 -0.971498450784314 -0.987624341176471 -0.987611024705882 -0.969681742352941 -0.956143834705882 -0.992718485098039 -0.991000402745098
16 "WALKING_UPSTAIRS" 0.2796848903125 -0.016315192721875 -0.1095387495625 -0.8682280896875 -0.8729549603125 -0.884786263796875 -0.1272973450625 -0.37333936215625 0.73839933125 -0.9596356753125 -0.9631379284375 -0.9702270984375 0.0709317270625 0.0151618776321875 -0.0157212578746875 -0.90157888996875 -0.9168778240625 -0.9240778115625 -0.030057930465625 -0.1097925648125 0.10533762290625 -0.935123639375 -0.925244523125 -0.935482498125 -0.10993124246875 -0.044487341665625 -0.0679489080146875 -0.9474684346875 -0.9529794065625 -0.95055396625 -0.8609075690625 -0.867927449375 -0.8609075690625 -0.867927449375 -0.908919612125 -0.901972102375 -0.90206867625 -0.9089264934375 -0.952604378125 -0.9537273746875 -0.89226457346875 -0.8875827615625 -0.8946452770625 -0.8599923496875 -0.8735458071875 -0.88759680821875 -0.90954505775 -0.922747774375 -0.9175251375 -0.9021241795625 -0.916248328125 -0.9291653509375 -0.9220121334375 -0.9283433475 -0.930050151875 -0.939359413125 -0.924972186875 -0.9434860675 -0.88179423696875 -0.8807009085 -0.903244819551563 -0.90036349284375 -0.925190405625 -0.9144067978125 -0.953825728125 -0.95649171125
17 "LAYING" 0.265456087272727 -0.0175768018052727 -0.110816294745455 -0.712323983950909 -0.697863160056 -0.759413764763636 0.828190954363636 -0.130548177090909 -0.177135782145455 -0.982233289272727 -0.970737456909091 -0.967265952727273 0.111254283769091 0.00495019448527273 -0.0240009662545455 -0.772758873272727 -0.779304401654545 -0.862586568363636 -0.0615533591618182 -0.0479412845218182 0.103328689618182 -0.827560082745455 -0.832060446545455 -0.782175485563636 -0.101982121727273 -0.036533472786 -0.028753830924 -0.853957554 -0.887207787636364 -0.862937152545455 -0.691180564410909 -0.729612158272727 -0.691180564410909 -0.729612158272727 -0.786864216727273 -0.786316592545454 -0.761727011652727 -0.821226614290909 -0.872297877454545 -0.884715107272727 -0.737229969270909 -0.723604662558182 -0.793369804363636 -0.703750775510909 -0.703591627581818 -0.759777158278182 -0.801371339636364 -0.791705800727273 -0.852047700727273 -0.764505961236364 -0.781201755654545 -0.871611975272727 -0.799844484727273 -0.840961788545455 -0.78702903 -0.837019850018182 -0.828459449454545 -0.801131937363636 -0.746351840416364 -0.762619475090909 -0.792296395636364 -0.780262223636364 -0.835483755090909 -0.842952525272727 -0.884856711454545 -0.893176021636364
17 "SITTING" 0.268129119836066 -0.0158348125911475 -0.105322752029508 -0.661104633262295 -0.607547834 -0.654865683311475 0.570282223606557 0.0988823228032787 0.0952792388196721 -0.96761010704918 -0.95682023147541 -0.942101060163934 0.0884371457704918 0.0245068258070492 0.0059498119342623 -0.723202670983607 -0.681704002885246 -0.812545536557377 -0.011616384382623 -0.0697058443754098 0.0711134837196721 -0.79071072 -0.771360983442623 -0.754488854262295 -0.105504235121311 -0.045624805747541 -0.0473988061852459 -0.817878277213115 -0.813233264590164 -0.834031402622951 -0.607906197714754 -0.679592586278689 -0.607906197714754 -0.679592586278689 -0.721338732108197 -0.712644773545902 -0.700091090494262 -0.777205443606557 -0.816396147377049 -0.823588286557377 -0.697651154963934 -0.63791044292623 -0.727796555852459 -0.648191011590164 -0.616943806626229 -0.644396058213115 -0.752459912885246 -0.713839378852459 -0.808345277213115 -0.718099554262295 -0.668901740278689 -0.815506115245902 -0.772870624901639 -0.778289678196721 -0.769153950163934 -0.797891361803279 -0.769666693606557 -0.772695764754098 -0.689967312819672 -0.724282848032787 -0.719971254991803 -0.705667275722951 -0.788229322131147 -0.810588815245902 -0.830615729672131 -0.828088347540984
17 "STANDING" 0.282064812 -0.0182674641714286 -0.108153463057143 -0.462750966698 -0.441419892833429 -0.6178043112 0.632867597428571 0.0351387703142857 0.0672594173571429 -0.973071597428571 -0.961479897142857 -0.936873756285714 0.0767706783428571 -0.0248858091974286 0.0111720499628571 -0.581866086857143 -0.583756250028571 -0.792242615428571 0.0334682165428571 -0.1193390596 0.0570692698371429 -0.659215289571429 -0.720095300285714 -0.65224925738 -0.130884589142857 -0.0246933052571429 -0.0604953869714286 -0.708772965714286 -0.820881856857143 -0.736275393428571 -0.433126658542857 -0.510713733665714 -0.433126658542857 -0.510713733665714 -0.616377589714286 -0.611941670685714 -0.583774216514286 -0.659146829428571 -0.772580663714286 -0.801822288 -0.542710314885714 -0.489703610394286 -0.678919921714286 -0.4359084004 -0.452402009685714 -0.615647029114286 -0.629930498551429 -0.611832385142857 -0.774293276 -0.571143793428571 -0.581033089657143 -0.809026480285714 -0.621572188857143 -0.735422280857143 -0.643817123142857 -0.673623025428571 -0.714073961714286 -0.688788879285714 -0.525363565048571 -0.578834889942857 -0.615723439314286 -0.613314601657143 -0.702434168 -0.690319737714286 -0.802686166 -0.815369652
17 "WALKING" 0.282436283023256 -0.0161823350511628 -0.108793005558953 -0.744289233953488 -0.694157941945349 -0.745208802594186 0.648175726627907 0.041975229372093 0.000152991116279073 -0.976972628372093 -0.960007216627907 -0.958661817674419 0.0655390922209302 0.00905121323732558 -0.00391934223604651 -0.784508806383721 -0.768886305543023 -0.865676456744186 -0.0434725188077209 -0.073917440755814 0.0889657673081395 -0.845128817093023 -0.830959940813954 -0.806028914651163 -0.111259010822093 -0.0399100340139535 -0.0580406114046512 -0.86529544127907 -0.867886551860465 -0.874750570348837 -0.706114712015581 -0.753523204726744 -0.706114712015581 -0.753523204726744 -0.791018650452326 -0.788500111244186 -0.779752831325581 -0.835845483023256 -0.867011720697674 -0.87386664 -0.768751930918605 -0.720274791162791 -0.791876854627907 -0.73554935255814 -0.700318046877907 -0.740397161197674 -0.806099453827907 -0.788080973883721 -0.857656055930233 -0.781798346034884 -0.763870302224419 -0.872150270348837 -0.824576001837209 -0.83814508744186 -0.811467112209302 -0.852368918255814 -0.828257441046512 -0.822390978023256 -0.759994387151163 -0.788409230638372 -0.790663583430233 -0.787581690546512 -0.842009314418605 -0.861846839767442 -0.879099912674419 -0.87690319372093
17 "WALKING_DOWNSTAIRS" 0.267741398382979 -0.0214054338542553 -0.111044617617021 -0.476497133911702 -0.424178484386489 -0.570124406829787 0.751024063617021 -0.073374530212766 -0.0390959626702128 -0.962976412659574 -0.95316189893617 -0.944734470425532 0.0769733893074468 0.00868877631180851 0.0210733523554255 -0.572646588042553 -0.556519928847872 -0.753685855744681 0.0126660193734043 -0.0999491865180851 0.0702838050198936 -0.686600436744681 -0.693673461808511 -0.636250196978723 -0.103583219446809 -0.0384225397855319 -0.0509354689430851 -0.706449228617021 -0.769101343191489 -0.743899280106383 -0.429035739585106 -0.524802748395745 -0.429035739585106 -0.524802748395745 -0.591015596010638 -0.59364916437234 -0.577443314824468 -0.671515994148936 -0.743846049255319 -0.765895899361702 -0.538219852547128 -0.471029794941489 -0.637481309053191 -0.455428253823404 -0.437367199478723 -0.568534444856383 -0.619689357787234 -0.593433796851064 -0.739613455425532 -0.563486805130851 -0.54707795837234 -0.766566501595745 -0.641397648691489 -0.706602635638298 -0.646261722765958 -0.702573432159574 -0.689031194574468 -0.667148984053191 -0.535825138752128 -0.593519582860638 -0.596736391744681 -0.594374306281915 -0.698347754574468 -0.713357269042553 -0.770630489361702 -0.778249424042553
17 "WALKING_UPSTAIRS" 0.28533601 -0.0129597283432432 -0.110437787189189 -0.524606471783784 -0.491757002621622 -0.596678058559459 0.767067807567568 -0.0499611272432432 -0.0345119807567568 -0.972107732162162 -0.953401819459459 -0.933462178648649 0.0779714331621622 0.0171030199232432 -0.00224537679189189 -0.619432128648649 -0.615272311837838 -0.791304920810811 0.00196286765351351 -0.0978325178804865 0.0559206797189189 -0.683050789459459 -0.723879204594595 -0.654986519837838 -0.101608153843243 -0.046339841832973 -0.0633275274756757 -0.747022908648649 -0.807987452162162 -0.761467577567568 -0.48235888972973 -0.553571802510811 -0.48235888972973 -0.553571802510811 -0.6449652 -0.63842 -0.607164068702703 -0.686516382972973 -0.782158421621622 -0.799606886756757 -0.5689360526 -0.523512807466757 -0.669050632594595 -0.509229872062162 -0.508248913208108 -0.591278270937838 -0.652444288108108 -0.638105000486486 -0.777744796756757 -0.619572631324324 -0.61672577777027 -0.803470546756757 -0.650511751094595 -0.733426526216216 -0.654333104054054 -0.695977263713514 -0.72066948027027 -0.687983953513513 -0.555282339378378 -0.622567958810811 -0.637098595135135 -0.644483765135135 -0.716194213783784 -0.722098624054054 -0.801277064864865 -0.812347237567568
18 "LAYING" 0.27494280525 -0.0201401390454425 -0.105354659925 -0.64094302025 -0.5473477656 -0.6314764725 0.77426891075 -0.1091540005 -0.019947066975 -0.98159855475 -0.961859775 -0.951320965 0.1056552327725 0.00543916934 -0.002523909893 -0.6840858965 -0.679731652 -0.803667746 -0.05516974558 -0.052288795075 0.090722268175 -0.7223661495 -0.759318324 -0.669530571 -0.119375000925 -0.0423239469425 -0.0425177794495 -0.82559945475 -0.8566223095 -0.7976624025 -0.5954747015 -0.615413193 -0.5954747015 -0.615413193 -0.702904985 -0.691904289 -0.63941115075 -0.72039983875 -0.83235718375 -0.8625724225 -0.6678979665 -0.5917809465 -0.69777506275 -0.63158783875 -0.5541833866 -0.6256638985 -0.70113154275 -0.694169065 -0.78693947 -0.69481029575 -0.68631493875 -0.81882718375 -0.72218962475 -0.7802705715 -0.69064396225 -0.727042932 -0.74973386825 -0.694315511 -0.621721409525 -0.672445487 -0.6906575805 -0.69519782175 -0.77330077025 -0.73711892875 -0.857133688 -0.88019605275
18 "SITTING" 0.280796290352941 -0.0183246480555294 -0.109909289910588 -0.582819794352941 -0.512727309105882 -0.607784384352941 0.761178417176471 -0.0966823555058823 0.0816022805058823 -0.970365603294118 -0.961633130470588 -0.945177206588235 0.0723459113882353 0.00959409186470588 -0.000481557423529412 -0.637032655647059 -0.654549431529412 -0.797541354588235 -0.0435721921223529 -0.0683193752963529 0.0971524351317647 -0.723653678270588 -0.712983183058824 -0.671801333058824 -0.0988282550411765 -0.0383330472235294 -0.0626737958458824 -0.795923670235294 -0.845654204588235 -0.783807990235294 -0.545741215529412 -0.570368055764706 -0.545741215529412 -0.570368055764706 -0.672996806705882 -0.649065053058824 -0.611903282705882 -0.701792456211765 -0.813802605176471 -0.853147341647059 -0.611371145529412 -0.559449226505882 -0.686339233176471 -0.572858117764706 -0.521079478164706 -0.599474577352941 -0.655150661411765 -0.666132182117647 -0.779498805058824 -0.651016988823529 -0.665865141882353 -0.814242654941176 -0.7102707148 -0.759356118 -0.676791114470588 -0.731844091588235 -0.692642949882353 -0.701112883529412 -0.57742253 -0.634369714823529 -0.644828458352941 -0.656610868588235 -0.758138869294118 -0.719056113388235 -0.848663068235294 -0.869953500941177
18 "STANDING" 0.274537446428571 -0.019210218897619 -0.108240904547619 -0.764138505714286 -0.699307156428571 -0.74610624952381 0.859779898095238 -0.123364010952381 -0.0755223123095238 -0.989279199047619 -0.978889104047619 -0.969897371190476 0.0635642586190476 0.0184083995142857 0.0333066958166667 -0.799399663333333 -0.795417410476191 -0.875161567857143 -0.0674339753071429 -0.0340313858640476 0.0934425561642857 -0.848155456428571 -0.815633050714286 -0.79488970047619 -0.103739065108571 -0.0435825201571429 -0.0628012417857143 -0.890206656190476 -0.904747315 -0.873965921666667 -0.727465713571429 -0.758552911761905 -0.727465713571429 -0.758552911761905 -0.808604363333333 -0.811421862857143 -0.764980273333333 -0.805485565714286 -0.892207035476191 -0.913336600714286 -0.78434493047619 -0.741504761428571 -0.795671010714286 -0.757367317142857 -0.697938473880952 -0.740954941666667 -0.815781886428571 -0.806041527619048 -0.865062167380952 -0.80045371452381 -0.797764097619048 -0.883752355238095 -0.834472875238095 -0.850371526666667 -0.814179611428571 -0.85402021952381 -0.799982724761905 -0.808294398571429 -0.770919317857143 -0.78958255547619 -0.810269846666667 -0.813768591190476 -0.851186368809524 -0.812037916428571 -0.909117212619048 -0.925798677142857
18 "WALKING" 0.273219631230769 -0.0136471440827692 -0.103524529230769 -0.801465150923077 -0.751083202461538 -0.787292340769231 0.789547733230769 0.00410820472307693 0.111435001076923 -0.989527757384615 -0.977001366615385 -0.971136061846154 0.0826477146769231 -0.00261066596223077 -0.0104757573151508 -0.821452889538462 -0.815545601538462 -0.897478079076923 -0.0198074404984615 -0.0830174926230769 0.108469552923077 -0.888353105230769 -0.831749384307692 -0.835367976923077 -0.0840002051292308 -0.0543635824538462 -0.0527563760569231 -0.886534932615385 -0.921123345076923 -0.896209498461538 -0.765519790307692 -0.808220285846154 -0.765519790307692 -0.808220285846154 -0.829784569538462 -0.835794178615385 -0.814812786153846 -0.848615059076923 -0.903028716153846 -0.926120454461538 -0.806387997384615 -0.769874627538462 -0.837232134615385 -0.800021631384615 -0.75700364 -0.779557352923077 -0.832685224923077 -0.822402921538462 -0.887259307538461 -0.825776594 -0.821080914923077 -0.906279793846154 -0.868987935538462 -0.871305899384615 -0.843713415384615 -0.895294505846154 -0.814000126923077 -0.847890946461539 -0.815403673846154 -0.833917499076923 -0.833465288 -0.839227100769231 -0.872597778769231 -0.859919572153846 -0.921594160769231 -0.937777488
18 "WALKING_DOWNSTAIRS" 0.278877062682927 -0.0163716661447561 -0.109437607231707 -0.709137737926829 -0.650262191463415 -0.765111777317073 0.601458922073171 0.127535009792683 0.210400361756098 -0.982392204512195 -0.97125850195122 -0.972344984146341 0.072448893004878 0.0198682164695122 -0.000880933878439024 -0.740128110609756 -0.72293734304878 -0.867998550365854 -0.0366640345402439 -0.0735856458646341 0.0937621499914634 -0.831185857195122 -0.788111922926829 -0.781397783170732 -0.0880254045243902 -0.0413708674378049 -0.0495420293560976 -0.820497884634146 -0.896391404146341 -0.844820662073171 -0.686206020731707 -0.716803347353659 -0.686206020731707 -0.716803347353659 -0.760741996097561 -0.747980631658537 -0.751622589634146 -0.80249711 -0.862857231463415 -0.890962308292683 -0.72265453 -0.671917656426829 -0.807197558902439 -0.704466878292683 -0.661414666670732 -0.76188502097561 -0.753222479146341 -0.736654276097561 -0.854683837195122 -0.749771363902439 -0.72669045 -0.880049227073171 -0.796581905243902 -0.833251860487805 -0.771846818048781 -0.843026830731707 -0.766857543170732 -0.804919048902439 -0.718656665878049 -0.760047175365854 -0.743048035939024 -0.755714000365854 -0.830313500853659 -0.818779132439024 -0.890311327439024 -0.900057616719512
